,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
243,243,snippy,100x,0,Not_App,Not_App,1,0.00011359963902901617,1412748.4940476192,1412909.0,0.886530923945384,6157350,6945443,0.7333726882363882,0.7494220363568064,453448,463371.3921895952,618305,snippy_CP010230.1
244,244,snippy,100x,0,Not_App,Not_App,2,9.669062725181644e-05,1410831.5726190475,1410968.0,0.8864925675808025,6155003,6943096,0.73260607628921,0.7489553085534064,452974,463082.81205511396,618305,snippy_CP010230.1
245,245,snippy,100x,0,Not_App,Not_App,3,8.01762959927732e-05,1407336.1559523812,1407449.0,0.8864215063458097,6150659,6938752,0.7314573413725287,0.7481488567458777,452263,462583.4307214032,618304,snippy_CP010230.1
246,246,snippy,100x,0,Not_App,Not_App,4,6.117560430851654e-05,1402609.1892857144,1402695.0,0.8863202738723415,6144480,6932573,0.7296153790168802,0.7470354057035155,451119,461889.7502402665,618297,snippy_CP010230.1
247,247,snippy,100x,0,Not_App,Not_App,5,4.817981185367693e-05,1397005.6892857142,1397073.0,0.8861950692467494,6136853,6924946,0.7272818432655015,0.7456743555061377,449674,461045.97996331187,618294,snippy_CP010230.1
248,248,snippy,100x,0,Not_App,Not_App,6,3.9739887981782296e-05,1390085.7559523808,1390141.0,0.8860265188464295,6126612,6914705,0.7242592352979232,0.7439790590435327,447795,459987.3726254354,618280,snippy_CP010230.1
249,249,snippy,100x,0,Not_App,Not_App,7,2.9259803262404738e-05,1381059.5892857143,1381100.0,0.8857960366626816,6112657,6900750,0.7204267508608935,0.7417353315136693,445406,458580.09391432063,618253,snippy_CP010230.1
250,250,snippy,100x,0,Not_App,Not_App,8,1.639408506637352e-05,1366977.5892857143,1367000.0,0.8854102265992547,6089423,6877516,0.7149301798195173,0.7383355084700719,441992,456461.899736961,618231,snippy_CP010230.1
251,251,snippy,100x,0,Not_App,Not_App,9,1.4665700286520254e-05,1323525.5892857143,1323545.0,0.8842552897755728,6020797,6808890,0.7021030853123731,0.7295268769861455,434031,450984.0315034343,618187,snippy_CP010230.1
252,252,snippy,100x,0,Not_App,Not_App,10,1.3053113987249175e-05,1257209.5892857143,1257226.0,0.8825809592927321,5923706,6711799,0.6838317967168878,0.7172145270290526,422699,443333.96723604936,618133,snippy_CP010230.1
253,253,snippy,100x,0,Not_App,Not_App,0,0.0003092011608655243,1341252.155006105,1341667.0,0.9117805469912458,6333059,6945815,0.7756835218864476,0.797430347704502,479609,493055.17113743216,618305,snippy_NC_010498.1
254,254,snippy,100x,0,Not_App,Not_App,1,0.0002888736127499847,1340623.6173076923,1341011.0,0.91177077876806,6332290,6945046,0.7754534986026291,0.7972736836329586,479466,492957.5076849929,618304,snippy_NC_010498.1
255,255,snippy,100x,0,Not_App,Not_App,2,0.00023587204416775087,1336885.5916666668,1337201.0,0.9117064246833998,6327228,6939984,0.7738208836458559,0.7962291831632563,478455,492310.0964082077,618302,snippy_NC_010498.1
256,256,snippy,100x,0,Not_App,Not_App,3,0.00017595021415095502,1330891.7880952382,1331126.0,0.9115947714247667,6318463,6931219,0.7708636584182436,0.7944472139468428,476625,491206.7123833329,618300,snippy_NC_010498.1
257,257,snippy,100x,0,Not_App,Not_App,4,0.00013702562418205222,1323212.6611111113,1323394.0,0.9114450210116398,6306742,6919498,0.7670859993142309,0.7922176128321881,474277,489815.47453233646,618284,snippy_NC_010498.1
258,258,snippy,100x,0,Not_App,Not_App,5,0.00010771265954079293,1313332.5222222223,1313474.0,0.9112372215081512,6290543,6903299,0.7625914058671204,0.7893349811751424,471479,488013.45612636243,618259,snippy_NC_010498.1
259,259,snippy,100x,0,Not_App,Not_App,6,7.298005719047487e-05,1299499.1555555556,1299594.0,0.9109246778310519,6266321,6879077,0.7563916755361308,0.7852511151975988,467621,485462.65594415076,618226,snippy_NC_010498.1
260,260,snippy,100x,0,Not_App,Not_App,7,4.987907956854887e-05,1276579.3222222223,1276643.0,0.9103567481213872,6222739,6835495,0.747171825836562,0.7785068151951026,461868,481237.8803469286,618155,snippy_NC_010498.1
261,261,snippy,100x,0,Not_App,Not_App,8,2.8691748036324682e-05,1198916.6,1198951.0,0.9083923588239532,6076162,6688918,0.7271271122271336,0.7592255945247135,449414,469253.04475670063,618068,snippy_NC_010498.1
262,262,snippy,100x,0,Not_App,Not_App,9,3.140218827069052e-05,930903.7666666666,930933.0,0.9017026963596746,5620945,6233701,0.6609906719920249,0.7031988188319762,408442,434523.4269279301,617924,snippy_NC_010498.1
263,263,snippy,100x,0,Not_App,Not_App,10,3.355848022790209e-05,655550.0,655572.0,0.8942608582810841,5182222,5794978,0.5851194022119195,0.6489448635535998,361454,400881.7957910549,617744,snippy_NC_010498.1
264,264,snippy,100x,0,Not_App,Not_App,0,0.0003811683720529313,1282073.127930403,1282562.0,0.9195542927647801,6387054,6945815,0.7849362369704272,0.8111531194441522,485330,501540.02951791656,618305,snippy_NZ_CP009859.1
265,265,snippy,100x,0,Not_App,Not_App,1,0.0003743001299423288,1281861.0195970696,1282341.0,0.9195516404231406,6386825,6945586,0.7848197895860457,0.8110981592175907,485258,501506.04733503243,618305,snippy_NZ_CP009859.1
266,266,snippy,100x,0,Not_App,Not_App,2,0.00032299937987467775,1279931.4493589744,1280345.0,0.9195221285664678,6384278,6943039,0.7838486955424767,0.8105681268188457,484656,501176.7045164728,618303,snippy_NZ_CP009859.1
267,267,snippy,100x,0,Not_App,Not_App,3,0.0002465267237445889,1275817.3993589743,1276132.0,0.9194541934384606,6378422,6937183,0.7817655744837079,0.8093275360314007,483368,500409.6435108232,618303,snippy_NZ_CP009859.1
268,268,snippy,100x,0,Not_App,Not_App,4,0.000191486535635832,1270065.752930403,1270309.0,0.9193510976334072,6369554,6928315,0.7787869966035905,0.8075819970795955,481524,499327.9487943139,618300,snippy_NZ_CP009859.1
269,269,snippy,100x,0,Not_App,Not_App,5,0.00014141332126260675,1262417.4521062272,1262596.0,0.9192037281087986,6356917,6915678,0.7751371529125586,0.8053318852810242,479258,497927.04068663385,618288,snippy_NZ_CP009859.1
270,270,snippy,100x,0,Not_App,Not_App,6,9.374783336846272e-05,1251276.6845238095,1251394.0,0.9189771910963812,6337581,6896342,0.7704556629530427,0.8021573902595223,476345,495945.0367314133,618264,snippy_NZ_CP009859.1
271,271,snippy,100x,0,Not_App,Not_App,7,6.3522407351968e-05,1233925.6130952379,1234004.0,0.9186013310805832,6305737,6864498,0.7642073117472559,0.7973386118467121,472462,492945.0287108876,618238,snippy_NZ_CP009859.1
272,272,snippy,100x,0,Not_App,Not_App,8,4.186381551463114e-05,1207521.4464285714,1207572.0,0.9180215644155892,6257190,6815951,0.7559741896244102,0.7903963876243985,467344,488623.8372257908,618201,snippy_NZ_CP009859.1
273,273,snippy,100x,0,Not_App,Not_App,9,3.347664748565293e-05,1157591.2464285712,1157630.0,0.9169281180333426,6167474,6726235,0.7423417097946842,0.7782035836013592,458857,481023.9772992557,618121,snippy_NZ_CP009859.1
274,274,snippy,100x,0,Not_App,Not_App,10,3.028180247943713e-05,1026555.9130952379,1026587.0,0.9140929128163624,5945487,6504248,0.7118174551550278,0.7503521526002627,439916,463731.1366457092,618018,snippy_NZ_CP009859.1
275,275,samtools,100x,0,Not_App,Not_App,0,0.017569584187106746,1557539.286647266,1585394.0,0.8866553457009725,6158544,6945815,0.7450400692215007,0.7605195371986296,460662,470233.0324475987,618305,samtools_NZ_CP018109.1
276,276,samtools,100x,0,Not_App,Not_App,1,0.017491711832651524,1556558.4056948854,1584270.0,0.8866485568359715,6158128,6945399,0.7448524595466639,0.7604235868205029,460546,470173.70584905107,618305,samtools_NZ_CP018109.1
277,277,samtools,100x,0,Not_App,Not_App,2,0.01683457819495171,1555165.1652186946,1581794.0,0.8866363152406983,6157378,6944649,0.7444400417269794,0.7602427097825126,460291,470061.8686720765,618305,samtools_NZ_CP018109.1
278,278,samtools,100x,0,Not_App,Not_App,3,0.01673193790954175,1554417.0147808185,1580868.0,0.8866310913552626,6157058,6944329,0.7442346414795287,0.7601434986681977,460164,470000.52594404,618305,samtools_NZ_CP018109.1
279,279,samtools,100x,0,Not_App,Not_App,4,0.011376287547711141,1551115.0143839929,1568964.0,0.8865983168167654,6155051,6942322,0.7432622140565159,0.7596193929191889,459562,469675.7091195062,618304,samtools_NZ_CP018109.1
280,280,samtools,100x,0,Not_App,Not_App,5,0.011210352326682216,1550228.3647808183,1567804.0,0.8865918641898712,6154656,6941927,0.7430450766048361,0.7595183512784316,459427,469612.4751505081,618303,samtools_NZ_CP018109.1
281,281,samtools,100x,0,Not_App,Not_App,6,0.01101007966955403,1548994.5838284376,1566239.0,0.8865817998934207,6154040,6941311,0.7426763253615137,0.7593387179057903,459199,469501.4072973039,618303,samtools_NZ_CP018109.1
282,282,samtools,100x,0,Not_App,Not_App,7,0.010906195656729123,1548184.0227173262,1565255.0,0.8865750675813032,6153628,6940899,0.7424025799690119,0.7592197872454836,459029,469427.11289345706,618302,samtools_NZ_CP018109.1
283,283,samtools,100x,0,Not_App,Not_App,8,0.010695932959256528,1547205.2774792314,1563933.0,0.8865658665517059,6153065,6940336,0.7420645574492724,0.7590541928703819,458820,469324.72556014283,618302,samtools_NZ_CP018109.1
284,284,samtools,100x,0,Not_App,Not_App,9,0.010523444167652829,1546334.1719236756,1562780.0,0.8865569909650043,6152522,6939793,0.7417103616032295,0.7588922986811237,458601,469224.6260591362,618302,samtools_NZ_CP018109.1
285,285,samtools,100x,0,Not_App,Not_App,10,0.010280599140842785,1545029.1828544112,1561078.0,0.8865436504545267,6151706,6938977,0.7412542738014757,0.7586726443309969,458319,469088.81333514396,618302,samtools_NZ_CP018109.1
286,286,snippy,100x,0,Not_App,Not_App,0,0.00011693439676829788,1263269.263095238,1263417.0,0.8771671862841149,6092641,6945815,0.7192388869570843,0.7350716458005031,444709,454498.4739566801,618305,snippy_NC_007779.1
287,287,snippy,100x,0,Not_App,Not_App,1,0.0001134655286050279,1262973.679761905,1263117.0,0.8771609787337462,6092290,6945464,0.7190739198292105,0.7349968564014199,444607,454452.23129728,618305,snippy_NC_007779.1
288,288,snippy,100x,0,Not_App,Not_App,2,0.00010328631319733715,1261284.7130952382,1261415.0,0.8771243219452395,6090218,6943392,0.7183715453886761,0.7345726221561596,444172,454189.1905696421,618304,snippy_NC_007779.1
289,289,snippy,100x,0,Not_App,Not_App,3,9.12130694011859e-05,1258333.2130952382,1258448.0,0.8770598718801479,6086578,6939752,0.7170739912308367,0.7338618441033425,443369,453748.979794629,618303,snippy_NC_007779.1
290,290,snippy,100x,0,Not_App,Not_App,4,6.810007593316403e-05,1254213.5821428571,1254299.0,0.8769624311533927,6081082,6934256,0.7152501144272091,0.7328472554013837,442237,453117.2594729093,618297,snippy_NC_007779.1
291,291,snippy,100x,0,Not_App,Not_App,5,5.091888813890666e-05,1249145.3916666668,1249209.0,0.8768307404730756,6073668,6926842,0.7128069766840048,0.731529829269577,440720,452296.1150794282,618288,snippy_NC_007779.1
292,292,snippy,100x,0,Not_App,Not_App,6,3.8977124390715545e-05,1242774.5583333329,1242823.0,0.8766514384670424,6063599,6916773,0.7097096109491908,0.7297718356593451,438795,451198.951920446,618274,snippy_NC_007779.1
293,293,snippy,100x,0,Not_App,Not_App,7,2.757287676691256e-05,1234572.9583333335,1234607.0,0.8764103261652905,6050105,6903279,0.705701484812215,0.7275711182983933,436307,449828.1195991647,618260,snippy_NC_007779.1
294,294,snippy,100x,0,Not_App,Not_App,8,1.5860450952476235e-05,1221572.625,1221592.0,0.8760000633680496,6027265,6880439,0.7003401641134139,0.7241819823961055,432972,447711.7511587267,618231,snippy_NC_007779.1
295,295,snippy,100x,0,Not_App,Not_App,9,1.0465549946658824e-05,1182438.625,1182451.0,0.8747729897714949,5959845,6813019,0.6876484137922111,0.7155847269731943,425107,442377.34055373655,618204,snippy_NC_007779.1
296,296,snippy,100x,0,Not_App,Not_App,10,4.823708053880439e-06,1114282.625,1114288.0,0.8727216906034357,5850042,6703216,0.6673628457168002,0.7018970766509504,412521,433867.8513727119,618136,snippy_NC_007779.1
297,297,snippy,100x,0,Not_App,Not_App,0,0.0002725732418582538,1305944.937301587,1306301.0,0.9097060604119172,6318650,6945815,0.7720639490219229,0.7949185343703108,477371,491502.104393835,618305,snippy_CU928163.2
298,298,snippy,100x,0,Not_App,Not_App,1,0.0002668392260014585,1305666.5039682535,1306015.0,0.9097019653012742,6318335,6945500,0.7719426496631921,0.7948491961806842,477296,491459.2322444978,618305,snippy_CU928163.2
299,299,snippy,100x,0,Not_App,Not_App,2,0.00023456676371302887,1303621.142063492,1303927.0,0.9096659123042125,6315563,6942728,0.7709463775968171,0.7942827907534604,476680,491109.02093681827,618305,snippy_CU928163.2
300,300,snippy,100x,0,Not_App,Not_App,3,0.0001911335750052201,1299756.525396825,1300005.0,0.9095958570912112,6310183,6937348,0.7690659257126776,0.7931362285934186,475515,490397.7164117679,618302,snippy_CU928163.2
301,301,snippy,100x,0,Not_App,Not_App,4,0.00015956444134868075,1294794.363888889,1295001.0,0.909500378714144,6302864,6930029,0.7662380721332687,0.7916473705672198,473765,489475.569221712,618300,snippy_CU928163.2
302,302,snippy,100x,0,Not_App,Not_App,5,0.0001207723844864894,1288379.3805555557,1288535.0,0.9093696256563012,6292866,6920031,0.7630977546244256,0.7898082791737565,471818,488332.93035517936,618293,snippy_CU928163.2
303,303,snippy,100x,0,Not_App,Not_App,6,8.526062599978346e-05,1279333.9138888891,1279443.0,0.9091724967313598,6277847,6905012,0.7592126544607621,0.7872528435968992,469406,486742.688139091,618280,snippy_CU928163.2
304,304,snippy,100x,0,Not_App,Not_App,7,5.980963571450282e-05,1266303.2583333335,1266379.0,0.908882531231122,6255873,6883038,0.7543646827052783,0.783744517517903,466392,484556.3179115837,618258,snippy_CU928163.2
305,305,snippy,100x,0,Not_App,Not_App,8,3.8146605332745054e-05,1247551.4083333334,1247599.0,0.9084573784157248,6223906,6851071,0.747845061150282,0.7788740880774073,462341,481524.1063461836,618231,snippy_CU928163.2
306,306,snippy,100x,0,Not_App,Not_App,9,2.38309977454998e-05,1220719.9083333332,1220749.0,0.9078401654737532,6178023,6805188,0.7395539638402396,0.7722031120955912,457193,477376.73610060656,618201,snippy_CU928163.2
307,307,snippy,100x,0,Not_App,Not_App,10,1.3714623901428524e-05,1179381.825,1179398.0,0.9068395637851868,6104931,6732096,0.7269659303982903,0.7618024436782397,449350,470883.04107906244,618117,snippy_CU928163.2
308,308,samtools,100x,0,Not_App,Not_App,0,0.018355403443642608,1648273.5522102003,1679094.0,0.9249912357297164,6424818,6945815,0.8057140084586086,0.8222887902642207,498177,508425.270464319,618305,samtools_NZ_CP009859.1
309,309,samtools,100x,0,Not_App,Not_App,1,0.018285032491774825,1647512.0950423684,1678198.0,0.9249878230491432,6424502,6945499,0.8055409547068194,0.8222085802382411,498070,508375.6762042056,618305,samtools_NZ_CP009859.1
310,310,samtools,100x,0,Not_App,Not_App,2,0.017599898003524902,1646156.7661101897,1675648.0,0.9249803270214212,6423808,6944805,0.8052255763741196,0.8220324369696891,497875,508266.7659405436,618305,samtools_NZ_CP009859.1
311,311,samtools,100x,0,Not_App,Not_App,3,0.017497812491842124,1645357.1133324115,1674660.0,0.9249764704120472,6423451,6944448,0.8049858969050823,0.8219174466441824,497726,508194.84492988454,618304,samtools_NZ_CP009859.1
312,312,samtools,100x,0,Not_App,Not_App,4,0.01170776596616141,1641897.3264276497,1661348.0,0.9249553330417952,6421495,6942492,0.8041044534727254,0.8214026604076057,497181,507876.55054066423,618304,samtools_NZ_CP009859.1
313,313,samtools,100x,0,Not_App,Not_App,5,0.011531879146987613,1641044.8895589625,1660190.0,0.924950100892998,6421011,6942008,0.8038246558327296,0.8212535653944385,497008,507784.3644976429,618304,samtools_NZ_CP009859.1
314,314,samtools,100x,0,Not_App,Not_App,6,0.01131335115054799,1639733.8410568696,1658497.0,0.9249419917830456,6420261,6941258,0.8033685695062623,0.8210420013165435,496726,507653.55358202406,618304,samtools_NZ_CP009859.1
315,315,samtools,100x,0,Not_App,Not_App,7,0.01118399657411928,1638891.3309261503,1657428.0,0.9249364549574354,6419749,6940746,0.8030315282822957,0.8208826073566591,496516,507553.35789383703,618302,samtools_NZ_CP009859.1
316,316,samtools,100x,0,Not_App,Not_App,8,0.010952730439024672,1637728.7570115845,1655865.0,0.9249292515360054,6419083,6940080,0.8026540514313442,0.8206910761440024,496281,507433.2923798367,618300,samtools_NZ_CP009859.1
317,317,samtools,100x,0,Not_App,Not_App,9,0.010741296826712876,1636718.6318131718,1654490.0,0.9249222522935232,6418436,6939433,0.8022684854228866,0.8205068947450105,496041,507317.77200705046,618298,samtools_NZ_CP009859.1
318,318,samtools,100x,0,Not_App,Not_App,10,0.010485272951021751,1635251.2581118734,1652579.0,0.9249125572148712,6417540,6938537,0.8017428489175122,0.8202619107595843,495716,507166.2988988294,618298,samtools_NZ_CP009859.1
319,319,samtools,100x,0,Not_App,Not_App,0,0.014708832175548412,1701812.6403074136,1727218.0,0.8804557852462238,6115483,6945815,0.753416194273053,0.7663091269682308,465841,473812.7647500921,618305,samtools_NZ_CP016007.1
320,320,samtools,100x,0,Not_App,Not_App,1,0.014637588989863446,1701228.202609001,1726500.0,0.8804508799184512,6115198,6945530,0.7533417973330314,0.7662501420109218,465795,473776.294056063,618305,samtools_NZ_CP016007.1
321,321,samtools,100x,0,Not_App,Not_App,2,0.014056655497310607,1700075.9121328103,1724314.0,0.8804382446943005,6114464,6944796,0.7530765560686069,0.7660948700334482,465631,473680.2886160312,618305,samtools_NZ_CP016007.1
322,322,samtools,100x,0,Not_App,Not_App,3,0.01398363965785221,1699540.1973892206,1723643.0,0.8804336306225563,6114196,6944528,0.7529568740346593,0.7660328572610531,465557,473641.9458087954,618305,samtools_NZ_CP016007.1
323,323,samtools,100x,0,Not_App,Not_App,4,0.008861659616255735,1696051.786278109,1711216.0,0.8803897447126036,6111648,6941980,0.7521385076944227,0.7654909607875526,465051,473306.8885097478,618305,samtools_NZ_CP016007.1
324,324,samtools,100x,0,Not_App,Not_App,5,0.008773503290037787,1695534.5541352525,1710542.0,0.8803840413135265,6111317,6941649,0.7520010350878612,0.7654112608343074,464966,473257.6096301565,618305,samtools_NZ_CP016007.1
325,325,samtools,100x,0,Not_App,Not_App,6,0.008627639769869022,1694708.420801919,1709457.0,0.8803745803979196,6110768,6941100,0.7517794615925797,0.7652867820129036,464829,473180.6437524883,618305,samtools_NZ_CP016007.1
326,326,samtools,100x,0,Not_App,Not_App,7,0.008536899659887909,1694185.3763574744,1708773.0,0.8803687204283105,6110428,6940760,0.7515983212168752,0.7652020927076989,464717,473128.27993163385,618305,samtools_NZ_CP016007.1
327,327,samtools,100x,0,Not_App,Not_App,8,0.008396736053639886,1693345.028188976,1707684.0,0.8803579124492282,6109801,6940133,0.751366641652003,0.7650589051105013,464573,473038.98126544344,618304,samtools_NZ_CP016007.1
328,328,samtools,100x,0,Not_App,Not_App,9,0.008270830676587626,1692630.7845552259,1706747.0,0.8803489991377045,6109284,6939616,0.7511155533775511,0.7649302907000883,464417,472958.6935307367,618303,samtools_NZ_CP016007.1
329,329,samtools,100x,0,Not_App,Not_App,10,0.00809619477433232,1691547.121856813,1705354.0,0.8803356697939412,6108511,6938843,0.7508179646548698,0.7647686428317332,464233,472858.746168789,618303,samtools_NZ_CP016007.1
330,330,samtools,100x,0,Not_App,Not_App,0,0.014136267312165218,1590408.18980054,1613213.0,0.8858080729187288,6152659,6945815,0.7401039939835518,0.7552473012049971,457610,466973.1825715557,618305,samtools_NZ_CP013483.1
331,331,samtools,100x,0,Not_App,Not_App,1,0.014053174652563059,1589437.9755148257,1612093.0,0.8858022033968098,6152302,6945458,0.739896976411318,0.7551561858282845,457482,466916.8454785574,618305,samtools_NZ_CP013483.1
332,332,samtools,100x,0,Not_App,Not_App,2,0.013553081268685818,1588243.6582071334,1610065.0,0.8857915479329168,6151654,6944810,0.7395249917112104,0.755002895648915,457252,466822.0653942024,618305,samtools_NZ_CP013483.1
333,333,samtools,100x,0,Not_App,Not_App,3,0.01345729458483269,1587571.1582071334,1609227.0,0.8857866799606136,6151358,6944514,0.7393397735414513,0.7549171927702724,457136,466767.5650414378,618303,samtools_NZ_CP013483.1
334,334,samtools,100x,0,Not_App,Not_App,4,0.009053707078403805,1584619.2441720457,1599097.0,0.8857544191596377,6149397,6942553,0.7384024932840154,0.754428445699338,456555,466463.8624043464,618301,samtools_NZ_CP013483.1
335,335,samtools,100x,0,Not_App,Not_App,5,0.008925118633055784,1583856.5894101409,1598120.0,0.8857486922382729,6149049,6942205,0.7382148061530301,0.7543437019149549,456436,466408.4478629109,618297,samtools_NZ_CP013483.1
336,336,samtools,100x,0,Not_App,Not_App,6,0.008727885212534871,1582769.1420417198,1596705.0,0.8857401501594857,6148530,6941686,0.7379184080116966,0.7542096787025009,456252,466324.82750304154,618296,samtools_NZ_CP013483.1
337,337,samtools,100x,0,Not_App,Not_App,7,0.008626122588575091,1582062.192041719,1595828.0,0.8857342901144305,6148174,6941330,0.7376818508964168,0.7541129020857976,456105,466264.2367951382,618295,samtools_NZ_CP013483.1
338,338,samtools,100x,0,Not_App,Not_App,8,0.008485926342754134,1581214.094422672,1594747.0,0.8857258117382468,6147659,6940815,0.7374097112376959,0.7539762992839388,455936,466179.02198946365,618294,samtools_NZ_CP013483.1
339,339,samtools,100x,0,Not_App,Not_App,9,0.008361688691450042,1580495.948244727,1593823.0,0.8857193903831537,6147269,6940425,0.7371541693757339,0.7538741394407489,455778,466115.8571713785,618294,samtools_NZ_CP013483.1
340,340,samtools,100x,0,Not_App,Not_App,10,0.008183477486049084,1579402.3522129809,1592434.0,0.8857072042895319,6146529,6939685,0.7367417442187697,0.7536787215260426,455523,465995.031447223,618294,samtools_NZ_CP013483.1
341,341,samtools,100x,0,Not_App,Not_App,0,0.018091554574355632,1545138.9849893574,1573608.0,0.9149506573382676,6355078,6945815,0.7813118121315532,0.7960973206014849,483089,492230.9538145011,618305,samtools_CP018206.1
342,342,samtools,100x,0,Not_App,Not_App,1,0.01801870472713341,1544524.0099893569,1572865.0,0.9149468245779788,6354765,6945502,0.7811436103541133,0.7960142685134121,482985,492179.6022931853,618305,samtools_CP018206.1
343,343,samtools,100x,0,Not_App,Not_App,2,0.01741020233169277,1543442.2282794004,1570790.0,0.9149381659213844,6354058,6944795,0.7807603043805241,0.7958289234228606,482748,492065.0024969718,618305,samtools_CP018206.1
344,344,samtools,100x,0,Not_App,Not_App,3,0.017296084000675838,1542902.144946067,1570058.0,0.9149348097586572,6353784,6944521,0.7805581387826397,0.7957495967792522,482623,492015.9544365955,618305,samtools_CP018206.1
345,345,samtools,100x,0,Not_App,Not_App,4,0.01262168905346428,1540091.9544698766,1559779.0,0.9149146549643116,6352139,6942876,0.7796953920650554,0.7952645046716017,482088,491714.4290319653,618303,samtools_CP018206.1
346,346,samtools,100x,0,Not_App,Not_App,5,0.012423799037266314,1539400.2044698766,1558766.0,0.91491032870903,6351786,6942523,0.7794899911532048,0.7951564936170782,481961,491647.6454729202,618303,samtools_CP018206.1
347,347,samtools,100x,0,Not_App,Not_App,6,0.012173461009298059,1538255.340434789,1557212.0,0.9149026065368624,6351156,6941893,0.7790209654489789,0.7949563206420468,481671,491523.87792193954,618303,samtools_CP018206.1
348,348,samtools,100x,0,Not_App,Not_App,7,0.01201518087367226,1537558.2906590812,1556257.0,0.9148979603008796,6350777,6941514,0.7787864525968659,0.7948285903706455,481526,491444.9019119412,618303,samtools_CP018206.1
349,349,samtools,100x,0,Not_App,Not_App,8,0.011792188060230413,1536588.0437726344,1554924.0,0.9148904933866692,6350168,6940905,0.7784036875303251,0.7946425019955055,481287,491327.45898382104,618300,samtools_CP018206.1
350,350,samtools,100x,0,Not_App,Not_App,9,0.011567540851823988,1535604.946153587,1553576.0,0.9148829270485606,6349551,6940288,0.7779986349624292,0.7944493802627685,481035,491206.4629177092,618298,samtools_CP018206.1
351,351,samtools,100x,0,Not_App,Not_App,10,0.011250463734867266,1534207.060439301,1551664.0,0.9148727710801704,6348723,6939460,0.7774690439530579,0.794197664611492,480706,491049.239238627,618296,samtools_CP018206.1
352,352,samtools,100x,0,Not_App,Not_App,0,0.016502638681758053,1667779.4194184672,1695764.0,0.9121668227558608,6335742,6945815,0.7749330831871002,0.7908789997425135,479145,489004.4399357947,618305,samtools_NZ_CP011134.1
353,353,samtools,100x,0,Not_App,Not_App,1,0.016423309878982214,1666743.486085134,1694574.0,0.9121622195592484,6335378,6945451,0.7747567947857449,0.7907902403303702,479036,488949.5595474696,618305,samtools_NZ_CP011134.1
354,354,samtools,100x,0,Not_App,Not_App,2,0.01584488670510631,1665282.9622756096,1692094.0,0.9121527840275432,6334632,6944705,0.7743476116156266,0.790599200936866,478783,488831.4389352689,618305,samtools_NZ_CP011134.1
355,355,samtools,100x,0,Not_App,Not_App,3,0.015750482087192874,1664439.7535044004,1691075.0,0.9121486221368198,6334303,6944376,0.7740936916246837,0.7904905551387583,478626,488764.26269507,618305,samtools_NZ_CP011134.1
356,356,samtools,100x,0,Not_App,Not_App,4,0.010694909840453293,1661204.503107575,1679163.0,0.9121259841612356,6332514,6942587,0.7731856387564026,0.7900211885226353,478063,488472.47092711093,618303,samtools_NZ_CP011134.1
357,357,samtools,100x,0,Not_App,Not_App,5,0.010531558917879935,1660262.739218686,1677934.0,0.9121204399386992,6332076,6942149,0.7728925347160449,0.7898985975973705,477881,488395.88269164937,618302,samtools_NZ_CP011134.1
358,358,samtools,100x,0,Not_App,Not_App,6,0.010344940795648738,1658873.6654091624,1676214.0,0.9121126793839288,6331463,6941536,0.7725331189825021,0.7897368636246082,477658,488295.0925159588,618301,samtools_NZ_CP011134.1
359,359,samtools,100x,0,Not_App,Not_App,7,0.010185429564806949,1658001.7637968857,1675063.0,0.9121069941926964,6331014,6941087,0.7722448649522885,0.7895915025246405,477479,488204.4260109852,618300,samtools_NZ_CP011134.1
360,360,samtools,100x,0,Not_App,Not_App,8,0.009979822818756643,1656864.1078445048,1673566.0,0.9120989399680224,6330378,6940451,0.7719105866598092,0.7894108790069478,477270,488090.3782573589,618297,samtools_NZ_CP011134.1
361,361,samtools,100x,0,Not_App,Not_App,9,0.009786788795826508,1655924.6411778384,1672291.0,0.9120921003165604,6329838,6939911,0.771549549083287,0.7892594378186217,477046,487995.9533655025,618296,samtools_NZ_CP011134.1
362,362,samtools,100x,0,Not_App,Not_App,10,0.009549509273131921,1654489.1081802803,1670441.0,0.9120816614635326,6329014,6939087,0.7710740486757152,0.7890416448791279,476752,487861.29286218534,618296,samtools_NZ_CP011134.1
363,363,samtools,100x,0,Not_App,Not_App,0,0.0173024927069102,1723546.279158799,1753893.0,0.916985119816753,6369209,6945815,0.7924632665108644,0.8070033041718632,489984,498974.17798598384,618305,samtools_NC_010498.1
364,364,samtools,100x,0,Not_App,Not_App,1,0.017212492100738497,1722968.0227485432,1753144.0,0.9169819285677674,6368942,6945548,0.7923516711008322,0.806938787770942,489915,498934.2871727122,618305,samtools_NC_010498.1
365,365,samtools,100x,0,Not_App,Not_App,2,0.016581424620688123,1721755.473914044,1750786.0,0.9169723533485094,6368141,6944747,0.7919910076742059,0.8067560666900531,489692,498821.3098147932,618305,samtools_NC_010498.1
